Date,Close,High,Low,Open,Volume
2000-01-03,206.69082641601562,216.92787206397867,202.7909995025059,216.92787206397867,1681920
2000-01-04,194.0164031982422,203.52223199815606,194.0164031982422,202.79101439816267,2403280
2000-01-05,201.81600952148438,202.790966089221,193.04140041185462,198.40366153440613,1742547
2000-01-06,211.56570434570312,213.27187938074914,199.86621839110205,200.10995768182292,1863280
2000-01-07,210.59060668945312,214.246693611145,205.95956325531003,210.5906066894531,1394587
2000-01-10,209.85948181152344,214.24678805148562,208.88452486930964,214.24678805148562,850320
2000-01-11,207.1782989501953,212.05308245490576,206.2033422492532,208.15325565113739,996653
2000-01-12,214.4905242919922,214.4905242919922,208.39704348824242,208.8845219525424,1145773
2000-01-13,216.92782592773438,218.63399983952553,213.27173897389613,214.49043462517557,1237987
2000-01-14,226.18992614746094,228.38357844846004,220.0964475335746,220.34018667813007,2225493
2000-01-18,228.1399383544922,229.84611310714328,223.02141409653882,226.43376360184104,1571720
2000-01-19,233.01466369628906,234.47709882409004,225.70248805728417,226.18996643321785,1955293
2000-01-20,228.56642150878906,234.23335757925489,223.02135503123645,233.50214002177543,1358293
2000-01-21,220.0964813232422,228.1398743284105,217.90282868546902,226.92117841853653,1547960
2000-01-24,215.2216339111328,222.29006809394465,213.02798192336363,222.29006809394465,1143213
2000-01-25,217.90272521972656,224.23994094200046,214.9778564248309,221.5588112133461,1541867
2000-01-26,226.67735290527344,228.38352652929163,219.60891932005524,220.3401365874916,1334387
2000-01-27,230.08982849121094,232.03974229198394,225.2150439892785,228.62739314063123,1449120
2000-01-28,218.8778076171875,228.13989747181236,218.39032920378617,224.2400701646019,1207120
2000-01-31,222.2901153564453,225.94620278007105,219.36524541754468,220.82768038699498,1360480
2000-02-01,227.1648712158203,228.13982774464358,223.99626249714473,224.48374076155633,1197400
2000-02-02,225.21502685546875,228.6273757472183,222.29015637682633,227.4086797144506,1318920
2000-02-03,220.21922302246094,226.8184672195824,215.0864775358109,226.08521786434667,1900267
2000-02-04,214.1088104248047,225.84080003712276,211.90906237249507,222.41896973353,1466240
2000-02-07,212.6421356201172,219.7302068074544,211.90888687659952,216.30837933770542,1244160
2000-02-08,218.99705505371094,219.73030412197113,215.5752260684967,216.3084751367569,1320587
2000-02-09,211.908935546875,218.01934314626584,210.93127033097244,215.5751801065095,1265280
2000-02-10,209.95367431640625,215.81966754526974,207.26509408651046,213.13108731537397,1124307
2000-02-11,211.17564392089844,215.81955275712187,206.77615133921304,211.90889268451264,1326307
2000-02-14,211.17564392089844,213.37539021174112,203.59874003021804,212.15330893905073,1153773
2000-02-15,214.59750366210938,214.84191995329627,206.04293347056742,206.77618234412816,1403133
2000-02-16,209.7092742919922,214.5976023640666,207.5095266595587,211.66460552082197,910360
2000-02-17,205.30979919433594,214.1087905883789,204.0877170562744,212.15345916748046,1287480
2000-02-18,201.1546173095703,206.0429433681261,195.28862603930338,205.06527815641493,2039120
2000-02-22,199.4438018798828,204.82096320507574,195.53313909792433,200.91030042311723,1947453
2000-02-23,199.19921875,202.13221338190183,197.4883052147239,198.95480253067484,1555347
2000-02-24,192.6001739501953,196.99967030946374,187.7118446621193,195.53317152304092,3156653
2000-02-25,187.71177673339844,198.22168089946112,184.2899474700292,193.08893700440726,1884933
2000-02-28,191.62240600585938,197.9772306948292,191.62240600585938,193.57773667938855,3225133
2000-02-29,202.37673950195312,203.8432376142861,196.75516340467664,197.48841246084314,2547773
2000-03-01,201.8878936767578,208.24271841718843,200.42139565973534,208.24271841718843,1671987
2000-03-02,201.3989715576172,203.35430137856494,195.53298209477398,203.10988515094647,1161320
2000-03-03,208.97593688964844,210.44243469238282,206.77619018554688,209.22035319010416,1851347
2000-03-06,204.08766174316406,212.15340166834298,199.688167238521,211.17573622286676,1241707
2000-03-07,196.99961853027344,206.7762745367386,196.99961853027344,206.531858136577,1145400
2000-03-08,197.4884796142578,199.19939466042095,192.35573447576846,198.46614535492247,1180720
2000-03-09,196.99961853027344,196.99961853027344,189.66712652542455,191.86687412687922,1507347
2000-03-10,191.62240600585938,198.22164702902035,190.64474066909477,194.79981835034428,1227107
2000-03-13,195.28863525390625,195.28863525390628,186.73406424779023,187.4673131911716,1928827
2000-03-14,194.555419921875,196.9995834887327,192.6000890683888,196.02191806198962,1192147
2000-03-15,204.33218383789062,204.33218383789062,191.13369349429482,192.8446089092054,2380000
2000-03-16,219.48585510253906,222.9076835785252,206.28737383802113,209.70920231400726,3432440
2000-03-17,222.90768432617188,225.84068017256888,219.48585583870872,221.1967700824403,1960440
2000-03-20,219.73037719726562,224.61870594470201,216.30854707406016,219.48596075989383,1368040
2000-03-21,227.06288146972656,227.55171436847732,217.5306399440868,220.21922088721595,2067453
2000-03-22,229.75135803222656,230.72902338555517,225.35186394224775,227.7960273255693,1489867
2000-03-23,241.23899841308594,241.72783123661802,227.30726294242137,229.75142706008182,2188560
2000-03-24,236.83935546875,243.92742699464654,233.1731115760449,241.7276806590235,1836480
2000-03-27,234.8841094970703,241.23893451988386,228.04045178019416,236.83944027332063,1287347
2000-03-28,238.55018615722656,241.97201259800647,230.97328475264254,231.21770092698398,1432693
2000-03-29,237.57261657714844,240.01677929913555,232.68429113317418,238.5502816659433,1127707
2000-03-30,238.55018615722656,238.5501861572266,229.50678770659403,235.1283597164467,1165987
2000-03-31,234.1508026123047,237.57263062542816,231.2178071724846,234.88405147225973,1165853
2000-04-03,242.4610137939453,244.17192820579777,234.15085807923347,234.6396907683342,1635680
2000-04-04,230.72903442382812,247.10492987551933,218.99704962261654,242.46101922503973,2371267
2000-04-05,229.50697326660156,232.68438610202844,226.81839317508656,229.7513896385575,1242960
2000-04-06,231.95103454589844,234.15078092199232,229.995704433815,232.68428333792974,850773
2000-04-07,230.72903442382812,234.639696024232,229.9957853737524,233.66203062413103,946347
2000-04-10,243.43873596191406,244.90523437132316,230.24025027723195,230.72908308036833,1570227
2000-04-11,248.0826873779297,248.08268737792972,240.0169448326374,242.9499421218346,1530827
2000-04-12,246.3716278076172,255.90386340731666,244.66071372561987,251.01553745875285,2113693
2000-04-13,244.66078186035156,246.37169641881553,240.50570364693897,246.37169641881553,1447773
2000-04-14,226.81832885742188,238.3058950818818,223.1520843177006,238.3058950818818,2168360
2000-04-17,231.706787109375,233.90653508826148,221.93012942543513,223.8854609622231,1990613
2000-04-18,242.94979858398438,246.37162673305457,231.9510652476873,233.1731467294981,1495307
2000-04-19,233.17323303222656,242.94988850527588,225.10749226696086,242.70547211844965,2383360
2000-04-20,239.52804565429688,239.52804565429688,233.6620526994978,238.06154741559712,1038427
2000-04-24,241.72767639160156,242.94975766759552,236.59493503242703,237.0837675428246,1076920
2000-04-25,252.23770141601562,252.23770141601562,243.43871183173601,243.6831282090771,1270547
2000-04-26,244.41635131835938,250.7711764526367,242.4610205078125,248.08259658813475,1122773
2000-04-27,241.12289428710938,242.8381994293957,235.9769788602503,240.63280710359896,1119120
2000-04-28,231.32122802734375,245.77880477905273,231.07618435358597,245.53376110529496,1106813
2000-05-01,236.46719360351562,243.08337414993522,231.5663191246863,235.9771061556327,895467
2000-05-02,239.65269470214844,242.10313125329515,234.50677794474032,236.71217084077236,828907
2000-05-03,235.73199462890625,245.5337407673223,234.26173270814382,238.42747481697066,1189093
2000-05-04,229.8509521484375,236.71217460062968,227.64555921737573,234.5067816695679,1250440
2000-05-05,233.526611328125,234.99687330920452,227.1554760767806,227.1554760767806,800613
2000-05-08,234.2617645263672,236.95724508054087,231.32124028545047,232.54645871916577,973013
2000-05-09,233.28160095214844,238.6725623186897,230.83116396735696,236.7122127308565,947107
2000-05-10,221.2744140625,232.0563345705288,221.02937041459026,229.11581079561188,1285667
2000-05-11,230.83111572265625,233.03650854803197,223.47980630473728,226.17528642464092,1112933
2000-05-12,235.97708129882812,238.91760567638363,228.62577035493942,230.83116363810603,1167787
2000-05-15,246.51385498046875,247.24898576072857,234.99680608973114,236.46706765025084,1219827
2000-05-16,241.85816955566406,248.4743504857582,240.14286338860262,247.7392192713033,1153960
2000-05-17,239.40768432617188,245.04368917724858,238.6725532586401,241.6130775287671,943093
2000-05-18,241.3679656982422,247.24901257819934,240.63283483824753,243.08327103822967,1080640
2000-05-19,238.91761779785156,240.63292377178485,235.97709327110877,238.67257408728966,1020707
2000-05-22,240.3878631591797,241.61308162584217,233.52663974586977,240.63290685251218,855747
2000-05-23,244.30848693847656,247.98414120535435,239.16257096484767,239.16257096484767,1079240
2000-05-24,240.63282775878906,247.7390925296698,236.46708634137622,242.59317666110098,1673520
2000-05-25,229.60592651367188,239.16262996514806,227.890620765971,235.73201846974635,1550400
2000-05-26,228.38070678710938,230.09601252478078,223.72487692771548,227.64557575667874,1184347
2000-05-30,236.46719360351562,238.42754339504737,232.30145029651067,233.28162519227655,944813
2000-05-31,243.81846618652344,243.81846618652344,237.4473303866746,237.69237407128418,995707
2000-06-01,248.22918701171875,251.90484131100382,245.533707192243,247.00396891195706,1467267
2000-06-02,261.216552734375,262.19672741630507,257.050810336172,257.7859413476196,1509587
2000-06-05,260.4814147949219,260.97150212285214,257.29584716337536,258.0309781552707,1043333
2000-06-06,254.11038208007812,258.5211698114585,250.92481316297014,258.276126048604,895613
2000-06-07,260.236328125,260.9714589954096,253.37510666784368,256.3156301494821,970613
2000-06-08,252.8850860595703,259.7463093247524,251.6598676193592,259.50126563671023,946040
2000-06-09,250.9246826171875,257.5408607721329,249.94450807571414,254.60033714771274,858200
2000-06-12,250.9246826171875,254.60033714771274,249.94450807571414,252.63998806476596,688467
2000-06-13,256.07061767578125,256.80574863561606,249.45443903726826,253.37513748972043,870480
2000-06-14,263.177001953125,265.1373520607833,256.0707328128637,256.5608203397783,1204307
2000-06-15,254.3553466796875,263.66700677008066,253.6202156199196,263.4219630834914,1337400
2000-06-16,245.7786865234375,256.31555942523994,242.34807674145534,254.35521097839296,1961267
2000-06-19,252.14991760253906,253.37513586105482,246.2688699616635,247.00400091677295,964533
2000-06-20,252.39512634277344,255.33565208657274,249.20955678699085,254.35547683863965,847160
2000-06-21,245.04367065429688,248.71932571411133,245.04367065429688,248.47428204345704,913320
2000-06-22,244.0635223388672,246.75900300726832,236.95725512217325,245.0436971273767,934240
2000-06-23,242.59329223632812,246.26894817930278,241.3680735886699,243.32842342492305,832653
2000-06-26,250.9246826171875,251.41476988792422,243.81841719150546,245.5337226390839,992840
2000-06-27,250.6796417236328,253.13007810411798,249.2093798953417,250.92468536168133,756427
2000-06-28,251.65980529785156,255.09041608087972,247.00397637802763,251.65980529785156,894800
2000-06-29,245.53382873535156,251.41487852541985,245.53382873535153,245.7788724766044,860493
2000-06-30,236.2220916748047,247.00401287158002,235.2419170205524,245.28870722663848,1727213
2000-07-03,244.7984619140625,246.26872294657937,237.44715675147805,237.937243762317,588493
2000-07-05,247.9842529296875,252.14999630894116,245.77885937596497,246.75903428873056,1003160
2000-07-06,250.43467712402344,251.65989570095113,241.61310337014393,246.02389024708367,992133
2000-07-07,255.58050537109375,256.31563625902595,251.16972004350055,252.1498945607435,1081573
2000-07-10,255.82571411132812,258.2761519859577,254.8455389614763,255.82571411132815,761293
2000-07-11,262.19677734375,263.6670396466122,256.0706844151577,258.03103415230726,956453
2000-07-12,262.19677734375,267.58773912091124,262.19677734375,263.6670396466122,1078080
2000-07-13,261.216552734375,265.13725146209543,258.7661160295497,262.9318584277527,691467
2000-07-14,266.6075134277344,266.6075134277344,261.70664001913633,262.19672735999615,784040
2000-07-17,260.236328125,268.3227676995056,256.8057173964218,266.60746233521655,1069587
2000-07-18,261.4615783691406,261.9516656762993,256.0706179903955,258.2760108726094,642413
2000-07-19,266.6075134277344,268.0777754503138,259.7462906556971,259.7462906556971,913013
2000-07-20,276.654296875,277.144384203388,267.3426376356289,267.3426376356289,1219253
2000-07-21,277.8794860839844,282.29027157738096,274.2038315061539,276.8993115298963,1630733
2000-07-24,277.3893737792969,280.5749407926633,273.46867591669195,276.8992865464712,873067
2000-07-25,276.1640319824219,278.6144670488142,273.223509902751,278.12438003553575,948493
2000-07-26,272.97869873046875,277.8795730344269,272.73365501527087,277.3894856040311,995280
2000-07-27,274.2039794921875,277.63459228297444,272.488673096794,274.20397949218744,707920
2000-07-28,269.3031311035156,273.7139194200427,265.13738658235116,272.97878803395486,732587
2000-07-31,276.4093017578125,276.6543454650446,264.15711639620736,269.3030342480815,1111453
2000-08-01,276.4093017578125,278.3696514156693,274.6939958071878,278.1246077084372,887253
2000-08-02,278.36968994140625,279.5949086471343,274.93907756536777,276.4093400122414,841733
2000-08-03,280.32916259765625,282.29466067020775,276.6438537116222,277.62660274789795,1112933
2000-08-04,288.9283142089844,289.41968889301324,278.1180711603489,281.80338129056554,1139173
2000-08-07,289.6652526855469,292.6134995322191,283.27738451775707,288.43681649943346,1027227
2000-08-08,286.2255859375,288.9281451180257,283.5230267569742,288.6824579197961,752973
2000-08-09,285.4886169433594,289.6653006680041,280.8205586628742,283.5231187199972,843933
2000-08-10,279.8377685546875,286.22563684478575,278.85501958698006,285.734262360932,808680
2000-08-11,284.75164794921875,286.9628341714301,278.8551513566551,280.0835881467725,973693
2000-08-14,290.8938293457031,291.63089141330204,283.0318339579814,288.9283304987727,714600
2000-08-15,290.6481018066406,292.3679130599344,287.20847930005317,291.38516377233793,682013
2000-08-16,287.69976806640625,294.087636529025,285.48858282934594,291.8764512919647,855053
2000-08-17,293.8419494628906,295.8074474526089,286.47133200144685,286.96270649887646,908027
2000-08-18,293.96502685546875,296.05337013024644,291.8766835806911,295.807682686155,664240
2000-08-21,302.19537353515625,302.19537353515625,294.33338007733107,294.8247546684451,1010240
2000-08-22,303.9150695800781,307.84606482121086,299.7383871363745,302.1952591620825,1517453
2000-08-23,296.29888916015625,304.1608829023826,287.638411678485,302.68675907571514,1024347
2000-08-24,301.70391845703125,303.17804183711445,298.2642972368371,302.195292917059,744027
2000-08-25,298.5101013183594,305.6350337778099,298.2644139921714,301.7040365588027,569133
2000-08-28,308.5832824707031,309.8936148803452,298.1006231935667,298.7557893983878,770180
2000-08-29,303.9970397949219,305.9625378970442,299.083294539616,305.3073718630034,767870
2000-08-30,303.9970397949219,306.617703931085,297.77296247153447,302.0315416927995,735420
2000-08-31,306.0447082519531,307.92831228989667,300.06631282717586,300.06631282717586,768020
2000-09-01,301.37640380859375,309.5659799990447,299.7384885705036,307.27289866571846,715170
2000-09-05,301.70391845703125,307.92799495071597,300.39358656362396,302.3590844037349,690080
2000-09-06,287.8636169433594,301.3764183076991,283.03176675853484,296.4626723570301,2870960
2000-09-07,286.962646484375,289.2557269928118,280.738570818618,287.94539527370506,2154030
2000-09-08,296.1351318359375,296.1351318359375,284.997306081046,285.98005541236,1709180
2000-09-11,297.4454345703125,297.4454345703125,291.2213560936209,296.13510225943,984610
2000-09-12,296.1351318359375,299.41096294031735,293.1868838419956,299.41096294031735,897020
2000-09-13,292.2042236328125,295.48005573631934,286.9628922672015,292.2042236328125,954260
2000-09-14,294.6608581542969,297.11773023451616,290.89365429796067,295.47981551437,1052950
2000-09-15,288.6005859375,295.15224509612653,286.63508818991204,294.8246621381952,1347880
2000-09-18,280.4110412597656,285.97995212590587,278.1179603148844,284.01445417315045,1017440
2000-09-19,284.3421936035156,285.3249431205785,280.73877870761856,282.70427774174425,989330
2000-09-20,278.77325439453125,284.3421678195689,271.56642525624727,284.3421678195689,1033310
2000-09-21,269.9283142089844,279.1006355656003,268.61798258661065,275.8248065096661,1186080
2000-09-22,276.4801940917969,279.1008594386385,271.2388633981135,278.1181099335729,1339860
2000-09-25,283.6869201660156,286.9627506529211,278.7731744356574,279.42834053303847,960790
2000-09-26,280.4110412597656,287.2902840944094,280.08345826763974,280.7386242518915,936580
2000-09-27,267.9629821777344,284.01455445977473,267.9629821777344,282.376638920791,1036250
2000-09-28,280.0834655761719,283.6868785835846,272.5490565606725,275.49730356673746,1209020
2000-09-29,283.359375,287.9455382947977,280.0835440751445,285.6524566473988,1212670
2000-10-02,290.2386169433594,290.56620003246024,280.7387073594345,283.3593720722414,1112640
2000-10-03,298.10052490234375,299.41085687993643,290.89369902558377,291.22128201998197,1459220
2000-10-04,286.962646484375,297.4453002372289,283.03165132705476,294.16947093946203,1398130
2000-10-05,294.16961669921875,296.1351152517748,286.96278867318,286.96278867318,1147190
2000-10-06,280.4110412597656,297.11777385818624,275.4972963778772,297.11777385818624,1471290
2000-10-09,275.8250732421875,281.3939880226117,274.18715713029803,280.08365513310014,630070
2000-10-10,267.30767822265625,276.48000051461014,262.0663511986826,275.82483463661345,1712620
2000-10-11,259.4458923339844,264.35964029485524,252.56664518876508,262.3941411105069,2250900
2000-10-12,245.03211975097656,259.11819080617977,235.8597944127047,256.8251094716118,2853370
2000-10-13,261.08367919921875,264.6870925884175,245.03211046551522,245.03211046551522,1576910
2000-10-16,266.3250732421875,268.61815505362085,255.51483041685887,258.79066157604933,1213500
2000-10-17,258.7906494140625,276.48013684236554,253.2217367051523,271.5663903345036,1523680
2000-10-18,259.7734680175781,265.99754858798667,233.2392297963627,236.84264486344134,2100090
2000-10-19,268.9457702636719,272.22160181377745,264.359606093524,265.66993871356624,1150910
2000-10-20,266.9801940917969,276.1525197783862,265.99744491109084,268.6181093929735,1032490
2000-10-23,264.3594665527344,271.23870917678323,261.0836367317587,267.96287935580756,821740
2000-10-24,270.9111328125,274.5145457035973,266.9801369313029,268.29046889170195,1043840
2000-10-25,265.3424072265625,279.75606885368444,263.37690791377315,272.2216548213253,1073490
2000-10-26,256.82513427734375,268.94570821645306,248.96314037089442,266.65262666040536,1508920
2000-10-27,263.3767395019531,266.652569595261,258.1354113526605,261.7388244552992,1303190
2000-10-30,270.2559814453125,274.514560546875,263.37673828124997,263.7043212890625,928690
2000-10-31,275.8250732421875,277.79057257645485,271.89407457365274,273.20440746316433,1123340
2000-11-01,270.9111328125,276.15246065409616,266.9801369313029,272.5490477629988,1194390
2000-11-02,278.87335205078125,284.45738854649767,273.94626102514906,275.9170974354019,1228270
2000-11-03,283.4720764160156,284.7859678478395,278.21651068871984,283.1436035580596,977920
2000-11-06,288.399169921875,292.01237136736546,286.7568056284702,287.7422242045131,1012430
2000-11-07,287.7420959472656,293.3261320558313,286.75667781045996,288.39904137180275,709380
2000-11-08,278.87335205078125,286.7566976917927,277.55946111061263,286.42822495675057,1105180
2000-11-09,276.9026184082031,280.5158198346447,270.66163412616766,276.5741455512539,1295750
2000-11-10,270.6614685058594,280.187175528517,270.6614685058594,274.60314037730393,972480
2000-11-13,265.406005859375,268.6907336546643,255.55182247350712,264.0921147412593,1419740
2000-11-14,266.7199401855469,273.94634250584494,263.10673902539787,268.362304349251,1108110
2000-11-15,263.76373291015625,272.3040281226893,261.1359497678384,264.09220580294595,1240140
2000-11-16,271.6469421386719,274.2747239247775,262.7781786105653,263.76359678035493,991040
2000-11-17,268.60858154296875,277.55946365491724,266.06291782305675,270.9900088938541,1210410
2000-11-20,259.49346923828125,272.30390632725965,258.5080510006675,270.3330698520322,1131630
2000-11-21,258.17962646484375,259.49351769367246,247.66849663421397,257.8511536576366,1845850
2000-11-22,247.3400421142578,255.22339007009072,244.38378663082045,253.90949874411857,1367540
2000-11-24,248.6538543701172,253.58094527573377,248.6538543701172,253.25247254869268,493680
2000-11-27,249.31089782714844,254.2379906695822,248.6539521148239,252.9240992449332,1112090
2000-11-28,250.2963104248047,257.1942402396615,247.34005478986606,249.31089187982516,1229220
2000-11-29,259.8220520019531,261.7928893117025,250.29633833816473,252.9241214178305,1129110
2000-11-30,261.792724609375,266.3913421056501,252.59548961682484,258.179525148016,2204010
2000-12-01,257.1942443847656,269.3477399687201,254.89493440942292,267.3769028469977,1325230
2000-12-04,251.28176879882812,256.2088623046875,245.69772949218748,254.56649780273435,1669640
2000-12-05,266.7199401855469,268.0338315165102,251.93866271220995,256.5372823705814,1797820
2000-12-06,261.46429443359375,276.245567360116,256.2087307263858,267.3768036042026,2296220
2000-12-07,261.46429443359375,265.73443994570016,254.23789433618285,254.89483979958385,957890
2000-12-08,270.6614685058594,275.58855834516504,265.07743335464625,265.07743335464625,1343700
2000-12-11,277.887939453125,279.8587759031472,273.28932106973997,275.5886302614325,1349610
2000-12-12,276.5743103027344,277.5597294605826,271.3187414608772,276.90278335535044,1138370
2000-12-13,278.54498291015625,282.15818433941536,271.6470529088434,278.54498291015625,1227410
2000-12-14,266.7199401855469,272.9609240076225,264.74910318910196,270.0046685129551,1342750
2000-12-15,252.5955047607422,266.7198307746719,252.59550476074222,261.7927403046964,2604500
2000-12-18,259.49346923828125,264.4205604263499,258.5080510006675,258.8365237465387,1700980
2000-12-19,264.0920715332031,268.03374424265394,257.5226170174518,259.82192609796476,2484740
2000-12-20,252.26718139648438,262.7783139546712,250.62481693426767,260.80747660001117,1608050
2000-12-21,256.20867919921875,260.15035118689906,248.3253352238582,251.61006188025843,1567150
2000-12-22,263.1067199707031,264.74908401546406,256.8657366006115,261.13588311699,1007610
2000-12-26,267.705322265625,270.33310457007286,266.39143111340104,267.705322265625,725720
2000-12-27,267.3766784667969,269.3475139346111,261.7926446413232,261.7926446413232,899150
2000-12-28,269.34759521484375,273.61774001703026,268.3621771835699,270.9899586003001,978930
2000-12-29,268.3622131347656,274.27472211447895,268.03374041367044,271.9754130668127,931420
2001-01-02,265.406005859375,272.63240700901144,263.1066964026725,271.97546144995357,1324690
2001-01-03,288.7275390625,289.0560118031854,264.749028992463,265.4059744738339,3399110
2001-01-04,292.6692199707031,301.53798421223956,288.7275469744647,289.7129652235243,2825980
2001-01-05,282.15814208984375,292.012326330467,275.9171587374491,290.3699622903631,2292640
2001-01-08,280.5158386230469,284.4575131704433,277.2311098335498,281.82973013884566,1213830
2001-01-09,274.2748718261719,282.8151672363281,273.94639892578124,280.51585693359374,1328900
2001-01-10,283.4720764160156,285.7713864217075,272.63247210346805,273.61789067733605,1526410
2001-01-11,289.05596923828125,290.6983326998624,282.4865153919567,283.8004061612216,1390300
2001-01-12,279.2018127441406,288.070576207778,274.93166737275965,287.7421034869026,1345940
2001-01-16,287.4136962890625,288.39911467633925,273.28936607142856,276.24562123325893,1479140
2001-01-17,282.8149719238281,288.72748004767124,278.8732998412661,286.42817133284336,1350480
2001-01-18,285.11431884765625,285.11431884765625,280.5157008017263,283.47195525982414,1414600
2001-01-19,285.77130126953125,288.3990833501706,283.8004647090517,285.1143557493714,1209900
2001-01-22,283.1435546875,290.36995631525525,278.54493546983764,287.41370110390085,1570940
2001-01-23,288.399169921875,291.35542565000355,282.8151313242988,285.11444133506546,1174820
2001-01-24,293.32623291015625,295.954015511815,286.7567764060094,290.04150465808283,1573560
2001-01-25,290.6983337402344,297.59626030356196,286.4281887248411,294.31153336864406,1262110
2001-01-26,290.04156494140625,292.99782098271163,286.7568360066225,291.0269836218414,1237110
2001-01-29,295.3625793457031,296.41369172771635,291.15812981765043,292.7347983906702,948210
2001-01-30,295.3625793457031,297.1494832260872,291.736228796796,296.9392479187229,1210210
