Date,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
2000-01-03,12.563214302062988,7.899816989898682,13.260032061068113,8.449944091196942,12.399257182297077,7.569742058771333,13.260032061068113,8.339919114154492,3490800,1184040
2000-01-04,12.624696731567383,7.657755374908447,12.788653831977348,7.9218158541332375,12.317277168298697,7.591741178470707,12.317277168298697,7.833796679317995,4968200,1327810
2000-01-05,12.071344375610352,7.459714889526367,12.440247938871789,7.657759809614209,11.9893658059967,7.459714889526368,12.296785442047897,7.61375056606766,7524600,838200
2000-01-06,12.563214302062988,7.723770618438721,12.624698221975205,7.833796242891387,12.071342942765254,7.503720108228112,12.071342942765254,7.569735778377602,8868600,401940
2000-01-07,13.342002868652344,7.7897868156433105,13.403486752839681,7.833797515792439,12.64518551452918,7.723771873461884,12.870626423216086,7.78978681564331,8737400,449570
2000-01-10,12.809151649475098,7.459714889526367,13.546958784484863,7.833801215971567,12.563215937805175,7.437709159710303,13.546958784484863,7.833801215971567,5440000,489060
2000-01-11,13.280527114868164,7.503725528717041,13.280527114868162,7.525730521764443,12.70667717780596,7.283674859547764,12.932118224508967,7.459715542622237,5752000,405350
2000-01-12,12.378763198852539,7.503725528717041,13.280527405391465,7.7017712048389155,12.358268557794835,7.415704817832175,13.116570276929842,7.415704817832175,5840600,455400
2000-01-13,12.542723655700684,7.5917439460754395,12.870637999640572,7.828297734544036,12.460745069715712,7.481718275382806,12.563218302196926,7.745778850872078,7705200,1044120
2000-01-14,12.64519214630127,7.723770618438721,12.850138534409881,7.7897855498934865,12.27628864770577,7.591740755529191,12.62469750749041,7.657754948289232,7083000,800250
2000-01-18,13.669923782348633,7.459714889526367,13.854375527537746,7.745780512792888,12.542718672859616,7.371694925042883,12.563213311213962,7.7237755216720165,12708400,892100
2000-01-19,13.833878517150879,7.481714725494385,13.936351691351996,7.635749557205308,13.464975090026854,7.41569905892359,13.66992143842909,7.41569905892359,7712000,1050940
2000-01-20,13.3829984664917,7.3496856689453125,13.833880497522047,7.52572549575747,13.3829984664917,7.327680690593793,13.833880497522047,7.5037205174059505,9798000,886270
2000-01-21,13.895364761352539,7.217657089233398,14.264268250591986,7.481717642381452,13.54695591040417,7.173646381462912,13.608439825277411,7.3716927196926685,6455600,818290
2000-01-24,13.07558536529541,7.096627712249756,14.26427494395863,7.371691065282391,12.891133534123533,7.041614893904268,13.895371281614873,7.217655469392946,6052200,453750
2000-01-25,13.116569519042969,7.217657089233398,13.587946236133575,7.283672042846669,12.829644560813904,6.997606505160858,13.096074879169464,7.085627182006857,5748000,878240
2000-01-26,12.68618106842041,7.3056769371032715,13.731407618484129,7.3056769371032715,12.604202515474237,7.217657000039966,13.44448268317252,7.217657000039966,8223000,1316480
2000-01-27,12.296784400939941,7.239657878875732,13.096075387001036,7.503718279018522,12.009859431584676,7.1516372530317724,12.788655776977539,7.327678504719692,6704000,720940
2000-01-28,11.743429183959961,6.931589126586914,12.337773767441355,7.393695166852014,11.558977416672631,6.909584147402366,12.050848796105509,7.239660312560176,7333400,733480
2000-01-31,11.845902442932129,7.5917439460754395,11.96887028836049,7.745778850872078,11.64095603388486,6.9535963857092264,11.763923879313221,6.997607097203301,5969400,1338920
2000-02-01,11.92788028717041,7.481714725494385,12.091837404519833,7.503719701453088,11.6614499714776,7.283669203171369,11.907385647501732,7.459709749535681,5991200,475860
2000-02-02,12.173812866210938,7.437705993652344,12.255791404030541,7.613747325073013,11.88688798384233,7.305676103129161,12.21480213512074,7.503721677608815,6113400,1185910
2000-02-03,12.255792617797852,7.723770618438721,12.317276527251687,7.74577559559031,11.989362343497898,7.3496852681669935,12.255792617797852,7.437704438078622,4271800,1627120
2000-02-04,12.071344375610352,7.481714725494385,12.235301514837657,7.74577517569351,11.907387236383046,7.305674179130072,12.091839018013765,7.712768081102797,4684200,946000
2000-02-07,12.255792617797852,7.3496856689453125,12.542717528582417,7.371690647296832,11.989362343497898,7.12963514673535,12.071340889436346,7.371690647296832,3883400,536250
2000-02-08,12.09183406829834,7.195648193359375,12.583705284635899,7.415698680409208,11.948371630199885,7.129634007547465,12.583705284635899,7.349684494597299,4559600,574640
2000-02-09,11.640953063964844,7.3056769371032715,12.255792134244675,7.393696874166578,11.354028164500921,7.261666968571619,12.009856506132742,7.283671952837445,6528800,1131130
2000-02-10,11.620461463928223,7.547733783721924,11.804913233196924,7.569739510417521,11.456504335689376,7.3056781770212496,11.497493617749088,7.349688891717354,7606400,1503810
2000-02-11,11.231060028076172,7.525727272033691,11.784415175444888,7.547732255578986,11.149081487725251,7.437706599157576,11.763920540357159,7.459712321397809,6207200,2200330
2000-02-14,11.784418106079102,7.432205677032471,11.886891307001529,7.56973736711613,11.046611059437627,7.3936960355663714,11.395019942573878,7.503721683111251,6191200,1235850
2000-02-15,12.624696731567383,7.5917439460754395,12.645191369118628,7.745778850872078,11.784416591966306,7.415702577489212,11.804911229517552,7.459713288983286,7978600,470250
2000-02-16,12.829648971557617,7.547733783721924,13.03459544075183,7.613749486418536,12.665691796202248,7.371693879717862,12.788659677718774,7.613749486418536,7648400,374000
2000-02-17,12.624696731567383,7.437705993652344,12.911621657284822,7.657756549885861,12.194309342991222,7.437705993652344,12.624696731567383,7.613747325073013,5403000,852280
2000-02-18,12.030353546142578,7.261669158935547,12.583708819985592,7.426706960057684,11.98936426659865,7.261669158935547,12.460740981353812,7.305679140742092,3593800,1771880
2000-02-22,11.640953063964844,7.360691547393799,12.050845777484732,7.569740056522681,11.558974521260865,7.217658745724112,12.009856506132742,7.217658745724112,3786200,791120
2000-02-23,11.251554489135742,7.327682018280029,11.702436454092002,7.4817168946499,11.251554489135742,7.217656367892365,11.558974010696828,7.349687000618582,3688800,808940
2000-02-24,11.620461463928223,7.393694877624512,11.989365002465627,7.415699855948266,11.272052566420674,7.1736443556922,11.313041848480387,7.327680681348011,6323200,1901900
2000-02-25,11.046610832214355,7.3056769371032715,11.661450025101981,7.45971256565902,10.964632273162671,7.261666968571619,11.620460745576139,7.349687644329888,7448000,2401300
2000-02-28,11.476995468139648,7.481714725494385,11.579468641962324,7.657754533164012,10.985124233790806,7.283669203171369,11.087597407613481,7.32767989378346,5269400,614460
2000-02-29,12.567109107971191,7.3496856689453125,12.649381508023376,7.481715539054431,11.559272207331931,7.041614494634506,11.641544607384114,7.481715539054431,7824200,664510
2000-03-01,13.472098350524902,7.107632160186768,13.554370706863986,7.349687728580544,12.361421539947278,7.019611483419504,12.567102430794986,7.3276827440624706,9905200,474760
2000-03-02,13.883465766906738,6.997605800628662,14.048010546366374,7.283671309512855,13.307559038798015,6.953595097289257,13.43096762339274,7.283671309512855,9536200,502260
2000-03-03,13.451539039611816,6.964601993560791,13.883469192259902,7.063624091540906,12.916768374428472,6.77755844723219,13.883469192259902,7.019614106061911,7751400,506110
2000-03-06,13.574945449829102,6.887576103210449,13.862898838158811,6.975595971339182,13.554377350662694,6.7555455623229665,13.821762639825995,6.953590265612614,5745400,520960
2000-03-07,14.644485473632812,6.513492107391357,14.973575034838044,6.931587343011989,13.595512497291137,6.4034672397792445,13.595512497291137,6.876575278553234,12973200,562980
2000-03-08,13.122448921203613,6.2714385986328125,13.986309195013256,6.5575040815500065,13.081312717688869,6.249433618308015,13.986309195013256,6.5575040815500065,11930000,625130
2000-03-09,13.204716682434082,6.557503700256348,13.472101911206112,6.645524355132305,12.793354792015574,6.249433254927469,13.451533816685187,6.359458888848718,6077000,601920
2000-03-10,13.019603729248047,6.53549861907959,13.760055126172107,6.5795085764824215,12.93733135181204,6.3814637681696755,12.999035634889045,6.53549861907959,4364800,413160
2000-03-13,12.793360710144043,6.53549861907959,13.636652975603699,6.557503597781006,12.587679669788029,6.2494331572664015,12.628815877859232,6.414470866874412,5174800,515350
2000-03-14,12.5568208694458,6.428724765777588,12.89619440645785,6.5844373340353375,12.196879239281508,6.361990061212343,12.690513474935397,6.57331538110146,5844800,519640
2000-03-15,12.46426773071289,6.984843730926514,12.875629702023547,7.073823112344753,12.17631435079543,6.384236453371717,12.649380617802686,6.495459746718643,3436600,1106710
2000-03-16,12.957902908325195,7.713356018066406,13.16358390687004,7.8301402370406405,12.09404271443685,6.984840599592646,12.217451313563755,7.073819941121066,6056800,1272480
2000-03-17,12.62880802154541,7.607695579528809,12.834488933948428,7.874632201026256,12.443695200382692,7.474226895409776,12.690512295266315,7.741163516907224,6463000,1043570
2000-03-20,11.908923149108887,7.229536533355713,12.361421092598343,7.62994192776563,11.806082707406738,7.0960685663795955,12.340853004257914,7.618819223813896,7736200,525030
2000-03-21,12.340855598449707,7.518715858459473,12.44369606177012,7.629939881179966,12.032334208488464,7.162801375323755,12.135174671808878,7.185046030519738,10294200,540760
2000-03-22,12.73165225982666,7.4742255210876465,12.99903752538037,7.563204876386141,12.423130799572379,7.296268303971617,12.587675578374661,7.474225521087647,12027000,492800
2000-03-23,12.46426773071289,7.718918323516846,12.75222111063035,7.741162978198573,12.258586745057562,7.296269137823464,12.628812519237153,7.429737812654392,8611200,500280
2000-03-24,12.834492683410645,7.518715858459473,13.204718433893644,7.919121892208899,12.587675516421978,7.49647120326349,12.813924586161589,7.518715858459472,7187200,552640
2000-03-27,12.54654598236084,7.340761184692383,13.081316794723762,7.6076978871593015,12.258592468011576,7.296271858738037,12.505409766025231,7.507596530391602,6980600,1000450
2000-03-28,12.402562141418457,7.540963649749756,12.957900744765551,7.563208311993957,12.176313080795566,7.251781547093496,12.361425948577931,7.340760942811122,10352000,447590
2000-03-29,13.245849609375,7.785651683807373,13.307553877741654,7.874630287100098,12.09403659986413,7.6521837788682845,12.258581315508541,7.785651683807372,9889400,901340
2000-03-30,13.3486909866333,7.518715858459473,13.718916622626212,7.65218528311653,13.01960153241738,7.518715858459472,13.204714350413834,7.607695225983983,8744600,495660
2000-03-31,13.533807754516602,7.963610649108887,13.636648238973414,8.097079330264174,13.040173429123898,7.518716040912062,13.430967270059789,7.5632060991242245,4997600,678920
2000-04-03,13.986305236816406,8.14156723022461,14.027441428689396,8.230545082839955,13.369262358721565,7.941364634933774,13.492670934340534,8.008097837710183,4905200,582120
