Date,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
2000-01-03,2.475490093231201,,2.7328429222106934,,2.426470994949341,,2.7328429222106934,,2159340,
2000-01-04,2.3529410362243652,,2.4632349014282227,,2.3529410362243652,,2.4632349014282227,,928200,
2000-01-05,2.5,,2.524509906768799,,2.4142160415649414,,2.4632349014282227,,2998800,
2000-01-06,2.4877450466156006,,2.5490200519561768,,2.4509799480438232,,2.5,,1082220,
2000-01-07,2.573529005050659,,2.598038911819458,,2.4509799480438232,,2.475490093231201,,4083570,
2000-01-10,2.7328429222106934,,2.7941179275512695,,2.573529005050659,,2.598038911819458,,2310810,
2000-01-11,2.6715691089630127,,2.745098114013672,,2.622549057006836,,2.745098114013672,,1488180,
2000-01-12,2.745098114013672,,2.745098114013672,,2.622549057006836,,2.6470589637756348,,3887220,
2000-01-13,3.125,,3.1740200519561768,,2.745098114013672,,2.7573530673980713,,4864890,
2000-01-14,3.0147058963775635,,3.186275005340576,,2.965686082839966,,3.149509906768799,,1209210,
2000-01-18,3.051470994949341,,3.1372549533843994,,3.0147058963775635,,3.0147058963775635,,1677390,
2000-01-19,2.818627119064331,,3.063724994659424,,2.7696080207824707,,3.063724994659424,,1005210,
2000-01-20,2.9166669845581055,,2.941175937652588,,2.622549057006836,,2.8676469326019287,,1096500,
2000-01-21,2.8553919792175293,,2.941175937652588,,2.818627119064331,,2.879901885986328,,786420,
2000-01-24,2.941175937652588,,2.965686082839966,,2.7696080207824707,,2.9166669845581055,,843540,
2000-01-25,2.7573530673980713,,2.9534308910369873,,2.6470589637756348,,2.873775005340576,,1060290,
2000-01-26,2.6470589637756348,,2.78186297416687,,2.6470589637756348,,2.696078062057495,,327930,
2000-01-27,2.6470589637756348,,2.6715691089630127,,2.524509906768799,,2.6470589637756348,,1017960,
2000-01-28,2.573529005050659,,2.78186297416687,,2.573529005050659,,2.6470589637756348,,1465230,
2000-01-31,2.5857839584350586,,2.6715691089630127,,2.573529005050659,,2.573529005050659,,529380,
