Date,Close,High,Low,Open,Volume
2018-01-02,236.5621795654297,236.59739372242203,235.35635657862522,235.74363172394615,86655700
2018-01-03,238.05845642089844,238.20809643270974,236.7293974037698,236.7293974037698,90070400
2018-01-04,239.06182861328125,239.54593593694952,238.12007158752897,238.70098425961316,80636400
2018-01-05,240.65496826171875,240.77817751822775,239.36112333545296,239.85401408255126,83524000
2018-01-08,241.0950164794922,241.25343986955644,240.26765851734245,240.5581013991269,57319200
2018-01-09,241.6407012939453,242.2656114264505,241.23580572818628,241.5174652016206,57254000
2018-01-10,241.27105712890625,241.53512299871895,240.21487423124526,240.88378200827157,69574300
2018-01-11,243.03134155273438,243.03134155273438,241.65828525044407,241.82551887730855,62361500
2018-01-12,244.6156463623047,244.78285312213737,242.99611794827226,243.29539790298003,90816100
2018-01-16,243.7794952392578,246.5256079282304,243.084156814638,245.87429390496845,106555100
2018-01-17,246.1031951904297,246.49047036797927,243.77957098566594,244.71254476961712,113258800
2018-01-18,245.68946838378906,246.41118384964335,245.19655087610764,245.98872150095318,100728000
2018-01-19,246.80734252929688,246.80734252929688,245.68954141873647,246.2704273208626,140920100
2018-01-22,248.81398010253906,248.81398010253906,246.54313813673713,246.59597277687732,91322400
2018-01-23,249.34219360351562,249.63263651822,248.532429194971,248.85808626496785,97084700
2018-01-24,249.24534606933594,250.5832152829012,248.06592711458097,249.98468212184525,134816100
2018-01-25,249.35096740722656,250.20472933165445,248.5588235370582,250.1079239839861,84587300
2018-01-26,252.23793029785156,252.28195470890776,249.93189995130047,250.1871555817258,107743100
2018-01-29,250.56552124023438,252.10581094605084,250.40709788844683,251.66572817296043,90118300
2018-01-30,247.99551391601562,250.61839069835986,247.52021688316722,248.7348499334868,131796400
2018-01-31,248.11875915527344,249.35098602984448,247.04495569446198,248.84931188627255,108364800
2018-02-01,247.8370361328125,249.13969098680522,247.04489240641502,247.3881699088178,90102500
2018-02-02,242.44171142578125,246.648903414558,242.40649726832018,246.51685703921194,173174800
2018-02-05,232.30210876464844,242.79369491479542,231.75641037059222,240.68130277048735,294681800
2018-02-06,236.87905883789062,237.38075985985745,227.6989347198052,228.79033186749533,355026800
2018-02-07,235.5940704345703,239.7220247078525,235.51483184875826,236.32459647468235,167376100
2018-02-08,226.7571258544922,236.03408117347925,226.72191170053435,235.89325141817721,246449500
2018-02-09,230.1633758544922,232.0205129539918,222.6115510503879,229.5472489990059,283565300
2018-02-12,233.54319763183594,235.0130863835661,230.3041938305799,232.2141386358816,143736000
2018-02-13,234.1240997314453,234.66979822260853,231.75645161163467,232.33736425528434,81223600
2018-02-14,237.28392028808594,237.6447915281146,232.62783518497517,232.63664543929073,120735700
2018-02-15,240.31170654296875,240.3205167977766,236.5621910272961,239.02667178606794,111200300
2018-02-16,240.38201904296875,242.32720439835802,239.6426831470991,239.68670754431363,160420100
2018-02-20,238.87692260742188,240.87491557749752,238.08477899212156,239.43143119628832,86369700
2018-02-21,237.6887664794922,241.7991526348577,237.59196113335105,239.31707860169553,98883700
2018-02-22,237.99684143066406,240.32927557049345,237.32793364711858,238.61296827236853,110511300
2018-02-23,241.7903289794922,241.7903289794922,238.74496296365007,239.22025999611984,92766400
2018-02-26,244.5980224609375,244.69485464741513,242.27439917227707,242.8640951006904,86491400
2018-02-27,241.54396057128906,245.495924366862,241.48234250179192,244.78296516081906,99099200
2018-02-28,239.09701538085938,243.09297531932364,238.78016861084905,242.64408220128257,121907800
2018-03-01,235.62042236328125,240.43493091456583,234.12412958786794,238.88583033395267,176855100
2018-03-02,236.8350067138672,237.39832573097647,233.08551859078392,233.94806390250494,139083200
2018-03-05,239.5723876953125,240.18851464468656,235.54121233965114,235.646854823385,97307400
2018-03-06,240.17965698242188,240.6285501529497,238.68336432101546,240.54931159065572,79213200
2018-03-07,240.09161376953125,240.4436746997118,237.82079793841837,238.01443547909676,87063500
2018-03-08,241.25343322753906,241.37664246291007,239.7747612399278,240.76932595718998,66901200
2018-03-09,245.451904296875,245.451904296875,242.34491918655516,242.66179293491425,113625300
2018-03-12,245.14381408691406,246.3672576672523,244.75653891475906,245.7423473551295,71924800
2018-03-13,243.55946350097656,246.80727721513375,242.95214699439256,246.30557629916845,91968900
2018-03-14,242.30966186523438,244.70371419100942,241.75517991030418,244.51888687269934,105895100
2018-03-15,242.04563903808594,243.46269334085287,241.54393799427896,242.82018938069317,83433000
2018-03-16,242.30807495117188,243.3596693637448,242.25505565037898,242.5731714551364,100343700
2018-03-19,239.02957153320312,242.4848066021143,237.3770736672259,241.5569418332519,109208400
2018-03-20,239.4361114501953,240.0723701132613,238.7556520517941,239.4272659095059,59757300
2018-03-21,238.9765625,241.48624182819262,238.76448527928557,239.39189836930612,78709600
2018-03-22,233.00283813476562,237.59801555422393,232.72886909023754,236.74967967138895,148785900
2018-03-23,228.0364227294922,233.77159492761265,227.8420096555202,233.44463361413833,183534800
2018-03-26,234.2753448486328,234.5581324853792,229.23832153864055,231.64196251475806,141956100
2018-03-27,230.28990173339844,235.74226061596968,228.73459679677995,235.21206754040583,129941400
2018-03-28,229.60940551757812,232.09260187443158,228.50479184044528,230.42241304991515,146452300
2018-03-29,232.5432891845703,234.40789128155768,229.61827403229532,230.7493974721348,111601600
2018-04-02,227.5238800048828,232.52557335921296,225.04954297400147,232.01301757358857,186286300
2018-04-03,230.4401397705078,230.91734055975408,226.96723989836562,228.76113191870314,119956900
2018-04-04,232.90560913085938,233.6125511780007,226.7551270227763,226.8876752856015,123715300
2018-04-05,234.74374389648438,235.62743509868207,233.5772650372358,234.66418795634513,82652600
2018-04-06,229.51219177246094,234.27527149553967,227.99224241099677,232.78185874931796,179521200
2018-04-09,230.64334106445312,234.03671112210202,229.70663080225304,230.970302405471,105442900
2018-04-10,234.31065368652344,235.09715158909322,232.39305939698409,233.5330013233873,103529000
2018-04-11,233.08236694335938,234.7437104819056,232.75540555998597,232.82608898012964,91140200
2018-04-12,234.9999542236328,235.94551011855185,234.2311473257847,234.40789632285558,68890500
2018-04-13,234.31065368652344,236.42268803495486,233.30326001108475,236.30780389474955,85079200
2018-04-16,236.23709106445312,237.00592484828672,235.12365879979507,235.94548491535662,63405300
2018-04-17,238.76451110839844,239.36541461083434,237.4919937102322,238.00452270510672,64682000
2018-04-18,238.9412841796875,239.74541946554865,238.48174748134844,239.20638076094764,57303900
2018-04-19,237.6156768798828,238.4905223067502,236.58174658331473,238.28726367597648,77655900
2018-04-20,235.60076904296875,237.76582208619996,234.71707832623775,237.5448994070172,99953100
2018-04-23,235.56556701660156,236.73204585987767,234.48746268595818,236.17531609521794,65558000
2018-04-24,232.3930206298828,236.8114747123485,230.89073545460306,236.59055200822522,112885500
2018-04-25,232.96739196777344,233.4092373337274,230.51073281179353,232.3311335620757,103840900
2018-04-26,235.3357391357422,236.16641080171698,233.5506930918964,233.99253857515498,67731900
2018-04-27,235.55670166015625,236.24597965172634,234.61999123489718,235.94552790854067,57053600
2018-04-30,233.7451171875,236.73199710984161,233.67440680470918,236.1752674598288,82182300
2018-05-01,234.1604766845703,234.2665153013545,231.62426058195896,233.17956554309248,74203400
2018-05-02,232.58746337890625,234.7789996239809,232.19863721256587,233.96601907116514,86368900
2018-05-03,232.07489013671875,232.72881274557488,228.92010728332005,231.75677437071465,136311500
2018-05-04,235.0794677734375,235.75992709625967,230.77589696113725,231.1028583129879,91222100
2018-05-07,235.87477111816406,236.8468094686672,235.15895672638163,235.84826147166132,55304900
2018-05-08,235.87477111816406,236.23706063100002,234.31062107018982,235.50360909902147,67499200
2018-05-09,238.15467834472656,238.48163963646277,236.02498021129696,236.54635456407956,59666100
2018-05-10,240.3815460205078,240.70853424837554,238.79091347155156,238.89695204573513,72063900
2018-05-11,241.11508178710938,241.38017828562056,239.99277701782748,240.505332872426,59871500
2018-05-14,241.22991943359375,242.20195771953226,240.6820084954234,241.54803517049672,54790600
2018-05-15,239.56863403320312,240.01929810214165,238.62307819662107,240.00163399076862,87036100
2018-05-16,240.57603454589844,241.03557113568027,239.57745937885377,239.6039959988271,53942600
2018-05-17,240.37281799316406,241.45092218362453,239.59516553209602,240.31095314555378,56536400
2018-05-18,239.77186584472656,240.3904603285665,239.4183948402933,240.028143784387,64368000
2018-05-21,241.57461547851562,242.1136810367539,240.8676734332078,241.25649964856024,58025900
2018-05-22,240.90293884277344,242.35220471630439,240.5759775578704,242.0959268302574,52966400
2018-05-23,241.56578063964844,241.59231726143065,239.47143709533174,239.63052198546725,64694200
2018-05-24,241.07086181640625,241.44202385280352,239.2858159433283,241.16808183683872,76043800
2018-05-25,240.4964599609375,241.12387291474323,239.9927497029885,240.4964599609375,56374800
2018-05-29,237.73056030273438,239.63051766461524,236.61712790053178,238.87052932624067,115908600
2018-05-30,240.90293884277344,241.344784247908,238.96768077893915,239.03836417779522,69678400
2018-05-31,239.4272918701172,240.79700241990025,238.82638833654232,240.49655065311285,93519900
2018-06-01,241.7778778076172,242.0783295298531,240.6555729092625,240.72628329573612,71258400
2018-06-04,242.92662048339844,243.18289839279595,242.36107233671052,242.59965916870462,45385200
2018-06-05,243.10336303710938,243.48334363778017,242.2903555730624,243.0591623128724,51135000
2018-06-06,245.13587951660156,245.24191812235736,243.09455545147418,243.71314994252884,62732200
2018-06-07,245.10935974121094,245.9135217591233,244.19915912192252,245.62191560533927,72969400
2018-06-08,245.833984375,245.88700367386923,244.48193831762,244.64984175340834,72139700
2018-06-11,246.1609649658203,246.87675252466192,245.94004221387883,246.0549263597859,58892500
2018-06-12,246.4790802001953,246.84136974094577,245.83397612811763,246.57627325549268,72329000
2018-06-13,245.69265747070312,246.97402046777046,245.4893987909688,246.71774247473408,79070600
2018-06-14,246.31118774414062,246.84138073866893,245.71910294277393,246.55862013095637,77097600
2018-06-15,245.9968719482422,246.33418660508153,244.41684046820131,245.5264138977018,120041600
2018-06-18,245.4910125732422,245.61529785717133,244.06189434330213,244.54121078049525,52917600
2018-06-19,244.550048828125,244.7719635729781,242.80135955511443,243.21856035900637,97531500
2018-06-20,244.96731567382812,245.63306008786842,244.63000083644087,245.2336026037604,53785500
2018-06-21,243.43157958984375,244.97612456960783,242.93449274945104,244.95835405367882,71061400
2018-06-22,243.87547302246094,244.80753140955053,243.65355822875506,244.69213138255017,54898500
2018-06-25,240.55555725097656,242.8812191897584,238.86901079141106,242.72144709225415,137854200
2018-06-26,241.08824157714844,241.94038681511896,240.36923979992196,241.12375552974973,68547400
2018-06-27,239.09097290039062,243.10318209396516,238.94005894114787,241.6740640121467,105110700
2018-06-28,240.4579620361328,241.2213357813261,238.3275587424145,239.03770220338833,76650500
2018-06-29,240.80410766601562,242.91674020297125,240.68870767361383,241.5497378986117,97592500
2018-07-02,241.3189697265625,241.47876893898498,238.99330741347623,239.23299268750813,63554800
2018-07-03,240.46681213378906,242.31315798114133,240.0407531607095,242.2155014070091,42187100
2018-07-05,242.42852783203125,242.49067046122133,240.52006646800746,241.59415332388662,56925900
2018-07-06,244.4791259765625,244.85192769682322,242.07354987115676,242.45526394180013,66493700
2018-07-09,246.68043518066406,246.73369255449904,245.43771797584225,245.48209009097027,50550400
2018-07-10,247.568115234375,247.6657718208399,246.840228277839,247.13317094802807,51966800
2018-07-11,245.75735473632812,246.80481335754877,245.45555380791322,246.01478353291074,77054700
2018-07-12,247.98533630371094,248.03859368641244,246.41418933560087,247.0177910656898,60124700
2018-07-13,248.1805419921875,248.4823427594477,247.35502573857585,247.8077404340657,48216000
2018-07-16,247.95867919921875,248.36699478287807,247.51484966809195,248.2249931714177,48201000
2018-07-17,248.9617462158203,249.35231838280768,247.13317065638194,247.1864280346797,52315500
2018-07-18,249.48553466796875,249.59204945566216,248.59787531823878,249.04170499310376,44593500
2018-07-19,248.5445556640625,249.20141474977135,248.0652121503039,248.81972782641117,61412100
2018-07-20,248.26046752929688,248.97061099686556,248.1006954075452,248.3403535901727,82337700
2018-07-23,248.7220916748047,248.92623593154934,247.71014729383947,248.05634734707684,47047600
2018-07-24,249.97366333007812,250.8169503012536,249.1037747589767,250.1334625540731,68026900
2018-07-25,252.10401916503906,252.42356337421796,249.6807005552971,249.72507266572734,78882900
2018-07-26,251.50938415527344,252.19287206780942,251.2874693290876,251.3851259389997,57919500
2018-07-27,249.8050079345703,251.93538411873658,248.88183498872385,251.83772754225907,76768700
2018-07-30,248.5001678466797,250.04468596219957,247.97642515611105,249.8849138307744,63742500
2018-07-31,249.72508239746094,250.33756924478948,248.88182264202132,249.2635094920372,68570500
2018-08-01,249.30787658691406,250.43522077645216,248.659902898579,249.92924867985008,53853300
2018-08-02,250.666015625,250.8346458978724,247.79886755896152,248.00303886283933,63426400
2018-08-03,251.7401123046875,251.79336968061608,250.61276797272257,250.79031061862074,53935400
2018-08-06,252.66331481933594,252.97397385214276,251.38508346931644,251.77565566455615,39400900
2018-08-07,253.49769592285156,253.87940995687197,253.19589505328793,253.32906560124368,43196600
2018-08-08,253.3910675048828,253.79052479116882,252.92949469184688,253.32895197813292,42114600
2018-08-09,253.04483032226562,253.84371760249763,252.91168695709183,253.45314567186168,35717000
2018-08-10,251.3495635986328,252.14845140127855,250.63942003800895,251.6069923324344,77076000
2018-08-13,250.40869140625,252.2372673785534,250.11574867026457,251.62478030063303,65732900
2018-08-14,252.0064697265625,252.24615507453876,250.74600869114946,251.13658095009174,43842000
2018-08-15,250.12451171875,250.79914111882084,248.6865087042399,250.65711245095338,102925400
2018-08-16,252.14834594726562,253.01826128675938,251.5269739777421,251.56248791322233,69967900
2018-08-17,253.03604125976562,253.47987070519272,251.53589556708604,251.9442110719031,65618500
2018-08-20,253.5775146484375,253.84380146676025,253.03602866558367,253.48874334593054,39807500
2018-08-21,254.17227172851562,255.03330203164734,253.6130422310215,254.09238567018824,67272000
2018-08-22,254.02142333984375,254.54513897210413,253.49768061837668,253.76399460900163,44993300
2018-08-23,253.68408203125,254.7048844989658,253.36451069373325,253.84385415540646,49204900
2018-08-24,255.2108612060547,255.35288990424277,254.2078021489293,254.26105952459926,57487400
2018-08-27,257.2258605957031,257.3323753566109,256.2494301387038,256.4092022800655,57072400
2018-08-28,257.35009765625,257.7939271363428,256.8884976598644,257.6873853061911,46943500
2018-08-29,258.73486328125,258.965636207914,257.3234886771743,257.56314686266506,61485500
2018-08-30,257.68743896484375,258.62835549143284,257.0927225076336,258.2555538204787,61229500
2018-08-31,257.6962890625,258.1401185744521,256.790886610231,257.27908823769684,66140800
2018-09-04,257.25250244140625,257.6075606923249,256.24944324288515,257.27913113299496,57594400
2018-09-05,256.5601501464844,257.10163637158024,255.54823269496327,256.89746499339486,72452400
2018-09-06,255.78790283203125,256.9684777619007,254.75821481066257,256.66667685568757,65909900
2018-09-07,255.29066467285156,256.2670947262279,254.5006353740121,254.74032057618368,73524800
2018-09-10,255.73455810546875,256.5689597155982,255.53927204588095,256.30264576750454,50210900
2018-09-11,256.5778503417969,257.0216798888951,254.74041660460662,255.08658956495626,50530500
2018-09-12,256.6399841308594,257.24358579269136,255.8499816506508,256.58672675418035,59810800
2018-09-13,258.1578063964844,258.3442342555749,257.4210614845859,257.7051188124591,51034200
2018-09-14,258.20220947265625,258.54838233623184,257.4210653538625,258.3619815635373,55079900
2018-09-17,256.8353271484375,258.1845594721034,256.5601549448557,258.14907260591986,68244000
2018-09-18,258.2289123535156,258.82362878130147,257.02168188962406,257.04831057908905,61930400
2018-09-19,258.5041198730469,258.9213207912113,258.1579197734338,258.2822050674107,49080600
2018-09-20,260.5988464355469,260.9184176750307,258.5217281910864,259.7644721245067,100360600
2018-09-21,260.36083984375,261.45761269257395,260.200344464458,261.34169029247494,105479700
2018-09-24,259.4958801269531,259.92389496466234,258.9162954090201,259.7812233520926,53409600
2018-09-25,259.2552185058594,260.05772276823944,259.01447539069625,259.9507258281669,44370000
2018-09-26,258.4794616699219,260.58380737485373,258.06037218301276,259.397888348233,79739700
2018-09-27,259.2016906738281,260.2895381277292,258.67560430350846,258.9520221046623,59249500
2018-09-28,259.2284851074219,259.7278223328228,258.541903225455,258.57755073309943,70091400
2018-10-01,260.1289978027344,261.1989941092635,259.46023990671796,260.4678122787801,62078900
2018-10-02,259.9773864746094,260.69071730657924,259.6028973119646,259.9773864746094,47258200
2018-10-03,260.12005615234375,261.44864638205115,259.7633907390065,261.0295570381276,64694600
2018-10-04,258.087158203125,259.6921669454175,256.4999732159816,259.6386684681304,111545900
2018-10-05,256.642578125,258.8271712774559,255.21588894088282,258.31001039427775,105951700
2018-10-08,256.642578125,256.9992436180711,254.57388016862174,255.95596915870948,87742200
2018-10-09,256.26806640625,257.56990772534647,255.7063053186593,256.2591681367459,74339000
2018-10-10,248.15382385253906,255.8311808596394,247.7793345615603,255.75983142489545,214731000
2018-10-11,242.68780517578125,248.68877555553425,241.07384434453292,247.0659164559745,274840500
2018-10-12,246.05836486816406,247.07486285260504,242.86614485598972,246.7895195822303,183186500
2018-10-15,244.67630004882812,247.03034170561503,244.587126856646,245.7017237293282,102263700
2018-10-16,250.0262908935547,250.40080730492338,246.16534044473926,246.63792829013926,118255800
2018-10-17,250.0709686279297,250.69512655798582,247.49400756169103,250.0620431450392,110626000
2018-10-18,246.4595489501953,249.7320159328803,245.18445720758436,249.13458029309578,134557500
2018-10-19,246.32583618164062,249.04544086380105,245.63032902677742,247.11051650237442,139901600
2018-10-22,245.22018432617188,247.31560422320294,244.68517250087024,246.99461345512103,82415800
2018-10-23,243.9718475341797,245.0953697990402,239.51346040293703,241.60000952677385,146352700
2018-10-24,236.579833984375,244.1055927711054,236.02699839773905,243.72215084103613,177806700
2018-10-25,240.8242645263672,242.3668765084421,237.39132767423288,238.41675143052652,138061500
2018-10-26,236.58872985839844,241.64455220429213,233.87805041512033,237.1148434203108,201574600
2018-10-29,235.27792358398438,240.97575372731768,231.70231665806764,239.68281095394798,160749100
2018-10-30,238.76446533203125,239.07655788757373,234.61817055650056,235.10860949002063,157116000
2018-10-31,241.31466674804688,243.63303350373772,240.85990255187676,241.3324905003501,128296300
2018-11-01,243.88265991210938,244.07883000085664,241.09170569068132,242.17955305340146,99495000
2018-11-02,242.4381561279297,245.41635506870088,240.38728199417207,244.98834016496485,122634100
2018-11-05,243.77569580078125,244.32853143115284,241.95666629775653,242.92859139177023,65622500
2018-11-06,245.31826782226562,245.47876321419287,243.6508355340776,243.713259479327,60085900
2018-11-07,250.5702667236328,250.6505144215999,247.06595397473305,247.49396890905808,102752100
2018-11-08,250.11549377441406,250.75750254744202,248.97414786812354,249.76772655026718,65584900
2018-11-09,247.6723175048828,248.99198261026126,246.26345200740127,248.80473797998025,98812600
2018-11-12,243.04449462890625,247.40478259123662,242.52730654258272,247.1640395101199,99673600
2018-11-13,242.58969116210938,245.50546574142547,241.86743482400513,243.50811756808315,98176600
2018-11-14,240.93113708496094,244.86340872161782,239.37070232977808,244.46217039737866,125335900
2018-11-15,243.44569396972656,243.9093835190534,238.08673262015606,239.6649914330321,135101400
2018-11-16,244.07884216308594,244.98834323159878,241.8317979051343,242.3489859884349,126668000
2018-11-19,239.95034790039062,243.7667253541707,239.03192144248044,243.4724566298117,103061700
2018-11-20,235.50978088378906,238.07781560828795,234.64485289966032,236.61545191890372,136021300
2018-11-21,236.31227111816406,238.21154782262516,236.3033728506078,237.06127666705356,75563700
2018-11-23,234.73406982421875,236.13400983891086,234.57357442697398,234.6716458769011,42807900
2018-11-26,238.523681640625,238.7466009692611,236.59765537578926,236.98999557113535,79981400
2018-11-27,239.32626342773438,239.32626342773438,236.88307550100754,237.4894097407755,75502400
2018-11-28,244.8367919921875,244.8367919921875,239.2638077078852,240.39625553003134,127629600
2018-11-29,244.3017578125,245.70167050031392,242.91964166269426,244.0609875245852,82346400
2018-11-30,245.7908477783203,246.3526088437282,243.8291740017175,244.15016477518927,98204200
2018-12-03,249.0454864501953,250.02633703065183,247.44940349982502,249.91934009675379,103176300
2018-12-04,240.9757843017578,248.64421433245005,240.6636918121923,248.21619944288898,177986000
2018-12-06,240.61019897460938,240.7261213773136,234.01179240772498,237.1148392029293,204185400
2018-12-07,235.01939392089844,241.84071986500985,234.18121507685527,240.27135909968106,161018900
2018-12-10,235.46522521972656,236.43715018686217,230.6055731722175,234.8410402406926,151445900
2018-12-11,235.51873779296875,238.85360230315126,234.0474756391725,238.66635768295276,121504400
2018-12-12,236.70465087890625,239.86119617276037,236.62440318649877,238.49693097816925,97976700
2018-12-13,236.62442016601562,238.51477184325688,235.5098234495447,237.6498437028021,96662700
2018-12-14,232.25523376464844,235.42960340912882,231.70239808222638,234.47550197690387,116961100
2018-12-17,227.6986846923828,232.41565097686342,226.06691382411898,231.30105450449037,165492300
2018-12-18,227.4490203857422,230.0081431857535,225.84399871460064,229.33938528993738,134515100
2018-12-19,224.0428466796875,231.30109978443372,222.3397532769953,227.52930839320615,214992800
2018-12-20,220.39585876464844,224.3638197072121,218.1488283409156,222.79447268439893,252053400
2018-12-21,215.88003540039062,223.9609712201748,215.23427764806652,221.29722391317975,255345600
2018-12-24,210.17591857910156,216.00566805470686,210.1131437780654,214.39127315515717,147311600
2018-12-26,220.79495239257812,220.79495239257812,209.6556519375661,211.63777210042687,218485400
2018-12-27,222.49014282226562,222.68744482025036,214.31952454087468,217.55727810910773,186267300
2018-12-28,222.20309448242188,225.47671683818686,221.03714210729703,223.84439446130722,153100200
2018-12-31,224.14935302734375,224.3915156531046,221.9519889312692,223.82647408811934,144299400
2019-01-02,224.38253784179688,225.30634138582334,220.5887205734624,220.6156260112586,126925200
2019-01-03,219.0281524658203,222.93856912435655,218.54382721026855,222.633618017562,144140700
2019-01-04,226.3646240234375,227.01038180312378,221.6828869633961,222.05957672065173,142628800
2019-01-07,228.14944458007812,229.55754588854347,225.7368234968738,226.63370784391665,103139100
2019-01-08,230.2930145263672,230.77733980190953,227.8086544085286,230.33787517212102,102512600
2019-01-09,231.36927795410156,232.21235150960845,229.7728247604112,231.001552052594,95006600
2019-01-10,232.1854705810547,232.43659715362483,229.15399650240835,229.83563750113174,96823900
2019-01-11,232.275146484375,232.30205192325036,230.52621084525182,231.10918026804572,73858100
2019-01-14,230.8580322265625,231.6652226884312,229.97012545558084,230.37370700114573,70908200
2019-01-15,233.50384521484375,233.81776021044035,231.22575130966445,231.23472891177062,85208300
2019-01-16,234.0688934326172,234.95680020292303,233.72807299168477,233.93433888012572,77636700
2019-01-17,235.84469604492188,236.70572470971874,233.1540430515914,233.1989036905895,96118400
2019-01-18,238.9838104248047,239.45020783176548,235.8805980533848,237.65643902527586,127900300
2019-01-22,235.7550048828125,237.72816138252549,234.14062401631128,237.51291789918878,115531200
